,chapter_num,verse_num,verse,length,stemmed
2866,24,54,قل أطيعوا الله وأطيعوا الرسول فإن تولوا فإنما عليه ما حمل وعليكم ما حملتم وإن تطيعوه تهتدوا وما على الرسول إلا البلاغ المبين,23,قال أطاع الله أطاع رسول إن تولى إن على ما حمل على ما حملتم إن أطاع اهتدى ما على رسول إلا بلاغ مبين
2867,24,55,وعد الله الذين امنوا منكم وعملوا الصالحات ليستخلفنهم في الأرض كما استخلف الذين من قبلهم وليمكنن لهم دينهم الذي ارتضى لهم وليبدلنهم من بعد خوفهم أمنا يعبدونني لا يشركون بي شيئا ومن كفر بعد ذلك فأولئك هم الفاسقون,38,وعد الله الذي امن من عمل صالح ليستخلفنهم في أرض كما استخلف الذي من قبل وليمكنن ل دين الذي ارتضى ل وليبدلنهم من بعد خوف أمن يعبدونني لا أشرك بي شيء من كفر بعد ذلك أولائك هم فاسق
2868,24,56,وأقيموا الصلاة واتوا الزكاة وأطيعوا الرسول لعلكم ترحمون,8,أقام صلاة وات زكاة أطاع رسول لعل رحم
2869,24,57,لا تحسبن الذين كفروا معجزين في الأرض ومأواهم النار ولبئس المصير,11,لا تحسبن الذي كفر معجز في أرض مأوى نار بئس مصير
2870,24,58,يا أيها الذين امنوا ليستأذنكم الذين ملكت أيمانكم والذين لم يبلغوا الحلم منكم ثلاث مرات من قبل صلاة الفجر وحين تضعون ثيابكم من الظهيرة ومن بعد صلاة العشاء ثلاث عورات لكم ليس عليكم ولا عليهم جناح بعدهن طوافون عليكم بعضكم على بعض كذلك يبين الله لكم الايات والله عليم حكيم,50,يا أي الذي امن استأذن الذي ملك يمين الذي لم بلغ حلم من ثلاث مرة من قبل صلاة فجر حين وضع ثوب من ظهير من بعد صلاة عشاء ثلاث عورة ل ليس على لا على جناح بعد طافية على بعض على بعض ذلك بين الله ل اي الله عليم حكيم
2871,24,59,وإذا بلغ الأطفال منكم الحلم فليستأذنوا كما استأذن الذين من قبلهم كذلك يبين الله لكم اياته والله عليم حكيم,19,إذا بلغ طفل من حلم استأذن كما استأذن الذي من قبل ذلك بين الله ل ايا الله عليم حكيم
2872,24,60,والقواعد من النساء اللاتي لا يرجون نكاحا فليس عليهن جناح أن يضعن ثيابهن غير متبرجات بزينة وأن يستعففن خير لهن والله سميع عليم,23,قاعدة من نساء الذي لا رجا نكاح ليس على جناح أن وضع ثوب غير متبرج زينة أن يستعففن خير ل الله سميع عليم
2873,24,61,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ولا على أنفسكم أن تأكلوا من بيوتكم أو بيوت ابائكم أو بيوت أمهاتكم أو بيوت إخوانكم أو بيوت أخواتكم أو بيوت أعمامكم أو بيوت عماتكم أو بيوت أخوالكم أو بيوت خالاتكم أو ما ملكتم مفاتحه أو صديقكم ليس عليكم جناح أن تأكلوا جميعا أو أشتاتا فإذا دخلتم بيوتا فسلموا على أنفسكم تحية من عند الله مباركة طيبة كذلك يبين الله لكم الايات لعلكم تعقلون,76,ليس على أعمى حرج لا على أعرج حرج لا على مريض حرج لا على نفس أن أكل من بيت أو بيت ابائ أو بيت أم أو بيت أخ أو بيت أخت أو بيت أعمامكم أو بيت عن أو بيت خال أو بيت خالة أو ما ملك مفاتح أو صديق ليس على جناح أن أكل جميع أو أشتات إذا دخل بيت سلم على نفس تحية من عند الله مبارك طيب ذلك بين الله ل اي لعل عقل
2874,24,62,إنما المؤمنون الذين امنوا بالله ورسوله وإذا كانوا معه على أمر جامع لم يذهبوا حتى يستأذنوه إن الذين يستأذنونك أولئك الذين يؤمنون بالله ورسوله فإذا استأذنوك لبعض شأنهم فأذن لمن شئت منهم واستغفر لهم الله إن الله غفور رحيم,39,إن مؤمن الذي امن الله رسول إذا كان مع على أمر جامع لم ذهب حتى استأذن إن الذي استأذن أولائك الذي آمن الله رسول إذا استأذن بعض شأن أذن من شاء من استغفر ل الله إن الله غفور رحيم
2875,24,63,لا تجعلوا دعاء الرسول بينكم كدعاء بعضكم بعضا قد يعلم الله الذين يتسللون منكم لواذا فليحذر الذين يخالفون عن أمره أن تصيبهم فتنة أو يصيبهم عذاب أليم,27,لا جعل دعاء رسول بين دعاء بعض بعض قد علم الله الذي تسلل من واذا فليحذر الذي خالف عن أمر أن أصاب فتنة أو أصاب عذاب أليم
2876,24,64,ألا إن لله ما في السماوات والأرض قد يعلم ما أنتم عليه ويوم يرجعون إليه فينبئهم بما عملوا والله بكل شيء عليم,22,أن إن الله ما في سماء أرض قد علم ما أنتم على يوم رجع إلى أنبأ ما عمل الله كل شيء عليم
2877,25,0,بسم الله الرحمن الرحيم,4,بسم الله رحمن رحيم
2878,25,1,تبارك الذي نزل الفرقان على عبده ليكون للعالمين نذيرا,9,تبارك الذي نزل فرقان على عبده كان عالم نذير
2879,25,2,الذي له ملك السماوات والأرض ولم يتخذ ولدا ولم يكن له شريك في الملك وخلق كل شيء فقدره تقديرا,19,الذي ل ملك سماء أرض لم اتخذ ولد لم كان ل شريك في ملك خلق كل شيء قدر تقدير
2880,25,3,واتخذوا من دونه الهة لا يخلقون شيئا وهم يخلقون ولا يملكون لأنفسهم ضرا ولا نفعا ولا يملكون موتا ولا حياة ولا نشورا,22,اتخذ من دون اله لا خلق شيء هم خلق لا ملك نفس ضر لا نفع لا ملك موت لا حياة لا نشور
2881,25,4,وقال الذين كفروا إن هذا إلا إفك افتراه وأعانه عليه قوم اخرون فقد جاءوا ظلما وزورا,16,قال الذي كفر إن هذا إلا إفك افترى أعان على قوم آخر قد جاء ظلم زور
2882,25,5,وقالوا أساطير الأولين اكتتبها فهي تملى عليه بكرة وأصيلا,9,قال أسطورة أول اكتتب هي تملى على بكرة أصيل
2883,25,6,قل أنزله الذي يعلم السر في السماوات والأرض إنه كان غفورا رحيما,12,قال أنزل الذي علم سر في سماء أرض إن كان غفور رحيم
2884,25,7,وقالوا مال هذا الرسول يأكل الطعام ويمشي في الأسواق لولا أنزل إليه ملك فيكون معه نذيرا,16,قال مال هذا رسول أكل طعام مشى في سوق لولا أنزل إلى ملك كان مع نذير
2885,25,8,أو يلقى إليه كنز أو تكون له جنة يأكل منها وقال الظالمون إن تتبعون إلا رجلا مسحورا,17,أو لقي إلى كنز أو كان ل جنة أكل من قال ظالم إن تبع إلا رجل مسحور
2886,25,9,انظر كيف ضربوا لك الأمثال فضلوا فلا يستطيعون سبيلا,9,انظر كيف ضرب ل مثل ضل لا استطاع سبيل
2887,25,10,تبارك الذي إن شاء جعل لك خيرا من ذلك جنات تجري من تحتها الأنهار ويجعل لك قصورا,17,تبارك الذي إن شاء جعل ل خير من ذلك جنة جرى من تحت نهر جعل ل قصر
2888,25,11,بل كذبوا بالساعة وأعتدنا لمن كذب بالساعة سعيرا,8,بل كذب ساعة أعتد من كذب ساعة سعير
2889,25,12,إذا رأتهم من مكان بعيد سمعوا لها تغيظا وزفيرا,9,إذا رأى من مكان بعيد سمع ل تغيظ زفير
2890,25,13,وإذا ألقوا منها مكانا ضيقا مقرنين دعوا هنالك ثبورا,9,إذا ألقى من مكان ضيق مقرن دعا هناك ثبور
2891,25,14,لا تدعوا اليوم ثبورا واحدا وادعوا ثبورا كثيرا,8,لا دعا يوم ثبور واحد ادعى ثبور كثير
2892,25,15,قل أذلك خير أم جنة الخلد التي وعد المتقون كانت لهم جزاء ومصيرا,13,قال أذل خير أم جنة خلد الذي وعد متقي كان ل جزاء مصير
2893,25,16,لهم فيها ما يشاءون خالدين كان على ربك وعدا مسئولا,10,ل في ما شاء خالد كان على رب وعد مسؤول
2894,25,17,ويوم يحشرهم وما يعبدون من دون الله فيقول أأنتم أضللتم عبادي هؤلاء أم هم ضلوا السبيل,16,يوم حشر ما عبد من دون الله قال أأنتم أضللتم عباد هذا أم هم ضل سبيل
2895,25,18,قالوا سبحانك ما كان ينبغي لنا أن نتخذ من دونك من أولياء ولكن متعتهم واباءهم حتى نسوا الذكر وكانوا قوما بورا,21,قال سبحان ما كان انبغى ل أن اتخذ من دون من ولي لكن متعة اباء حتى نسي ذكر كان قوم بورا
